DisplayName,UserName,Timestamp,Content,Comments,Likes,Retweets,Interactions,Delito,Coordenadas
Segura EP,@segura_ep,2023-07-18 13:06:46+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Domingo Comin.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,5.0,341000.0,1,"-2.2328884, -79.8905765"
Segura EP,@segura_ep,2023-07-18 13:05:36+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. de las Américas.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,2.0,341000.0,1,"54.5259614, -105.2551187"
Segura EP,@segura_ep,2023-07-18 12:52:25+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Kennedy y av. del Periodista.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,4.0,341000.0,1,"-2.1800859, -79.8971309"
Segura EP,@segura_ep,2023-07-18 12:50:58+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. 25 de Julio, sentido hacia el centro.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,2.0,341000.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-18 12:49:49+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en el km. 8 ½ Vía a Daule.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,2.0,341000.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-18 06:38:48+00:00,"Desde las cámaras de videovigilancia captamos actividad de 
@PoliciaDMGZona8
 por denuncia de robo en las calles Isidro Ayora y 5to callejón 20A. 
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,1.0,836.0,1,"-1.8841718, -80.1456496"
Segura EP,@segura_ep,2023-07-18 04:46:00+00:00,"Un vehículo sospechoso que circulaba en la Cdla. Sopeña por el parque acuático fue detenido para su respectiva revisión. 

Se mantiene la videovigilancia en conjunto con la 
@PoliciaDMGZona8
 

@alcaldiagye
 #GuayaquilSegura",1.0,0.0,7.0,836.0,1,"-2.23673, -79.89667"
Segura EP,@segura_ep,2023-07-18 00:27:42+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la Av. 25 de Julio y Pío Jaramillo.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,8.0,836.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-17 23:41:18+00:00,"En las calles 6 de Marzo y Clemente Ballén el sistema de videovigilancia captó a un grupo de carteristas robando a transeúntes. 
@aquilesalvarez",8.0,58.0,171.0,836.0,1,"-2.193309, -79.8881475"
Segura EP,@segura_ep,2023-07-17 18:40:07+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Quito y Luque.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,5.0,836.0,1,"-0.1806532, -78.4678382"
Segura EP,@segura_ep,2023-07-17 17:06:38+00:00,"A través del sistema de videovigilancia se realizó el seguimiento de un vehículo involucrado en un robo.

Se alertó a 
@PoliciaDMGZona8
 que activó un operativo en vía Narcisa de Jesús. Se capturó el automotor y a sus ocupantes. #respuestainmediata #GuayaquilSegura 
@aquilesalvarez",14.0,40.0,190.0,836.0,1,"-2.0968673, -79.8922369"
Segura EP,@segura_ep,2023-07-16 18:48:15+00:00,"Desde las cámaras de videovigilancia captamos incendio en local ubicado en la calle 28 y Oriente, unidades de 
@BomberosGYE
 en el lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,6.0,2236.0,1,"6.250093, -75.568518"
Segura EP,@segura_ep,2023-07-16 18:17:52+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Ernesto Alban y Luis Braile.

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,2.0,2236.0,1,"-2.2298844, -79.9030971"
Segura EP,@segura_ep,2023-07-16 18:16:44+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Quito y Clemente Ballen.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,18.0,2236.0,1,"-0.1806532, -78.4678382"
Segura EP,@segura_ep,2023-07-16 17:09:37+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en el km. 42 Vía Perimetral.

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",1.0,0.0,2.0,2236.0,1,"-2.1524664, -79.9466968"
Segura EP,@segura_ep,2023-07-16 16:42:26+00:00,"Equipo #EDAN distribuyó asistencia humanitaria de 
@alcaldiagye
 @aquilesalvarez
 que consistió en kits de alimentos y limpieza por un incendio en vivienda en Monte Sinaí, Coop. Voluntad de Dios.

#GuayaquilSegura",0.0,2.0,5.0,2236.0,1,"-2.1225293, -80.000135"
Segura EP,@segura_ep,2023-07-16 15:00:44+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. del Bombero y av. 47 NO.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,13.0,2236.0,1,"-2.173151, -79.94020739999999"
Segura EP,@segura_ep,2023-07-16 11:25:40+00:00,"Desde las cámaras de videovigilancia captamos incendio en local ubicado en avenida Quito y Padre Solano, unidades de 
@BomberosGYE
 en el lugar.

 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,7.0,2236.0,1,"-0.1806532, -78.4678382"
Segura EP,@segura_ep,2023-07-16 04:54:56+00:00,"Cámaras de videovigilancia captan la atención de las unidades de 
@BomberosGYE
 por conato de incendio en las calles Chile y Argentina.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,3.0,1369.0,1,"-38.416097, -63.61667199999999"
Segura EP,@segura_ep,2023-07-16 04:32:44+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Portete y la 29.

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,3.0,1369.0,1,"-2.2028553, -79.9116221"
Segura EP,@segura_ep,2023-07-16 04:27:17+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Francisco de Orellana y José Luis Tamayo.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,5.0,10.0,1369.0,1,"-2.1206655, -79.9052383"
Segura EP,@segura_ep,2023-07-16 03:51:36+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la 11 y Gómez Rendón.

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,3.0,1369.0,1,"-2.2020281, -79.8952279"
Segura EP,@segura_ep,2023-07-16 02:57:38+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Domingo Comin y Roberto Serrano.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,6.0,1369.0,1,"-2.2328884, -79.8905765"
Segura EP,@segura_ep,2023-07-16 00:21:42+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Machala y 10 de Agosto.

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,3.0,1372.0,1,"-2.1936702, -79.8913405"
Segura EP,@segura_ep,2023-07-15 22:56:46+00:00,"Desde las cámaras de videovigilancia captamos actividad de 
@PoliciaDMGZona8
 por denuncia de robo en las calles Babahoyo y Venezuela.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,6.0,1372.0,1,"6.42375, -66.58973"
Segura EP,@segura_ep,2023-07-15 22:37:12+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en las calles Venezuela y la 8ava.

Se coordinó con miembros de 
@ATM_Transito
  y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,7.0,1372.0,1,"6.42375, -66.58973"
Segura EP,@segura_ep,2023-07-15 22:12:30+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en las calles Cuenca y Guerrero Martinez.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1372.0,1,"40.0703925, -2.1374162"
Segura EP,@segura_ep,2023-07-15 15:48:34+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Tulcán y El Oro. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,4.0,1168.0,1,"-2.2105471, -79.9017588"
Segura EP,@segura_ep,2023-07-15 10:41:34+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Machala y Primero de Mayo. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,10.0,1168.0,1,"-3.2581112, -79.9553924"
Segura EP,@segura_ep,2023-07-15 08:14:42+00:00,"#Alerta | Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Capitán Najera y Babahoyo. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,2.0,12.0,1168.0,1,"-2.1977405, -79.90089019999999"
Segura EP,@segura_ep,2023-07-15 07:01:21+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Federico Godín y Bolivia. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,6.0,1168.0,1,"-16.290154, -63.58865299999999"
Segura EP,@segura_ep,2023-07-15 05:23:55+00:00,"A través de una llamada al ECU 911 Guayaquil, un ciudadano reportó a una persona sospechosa que portaba un arma de fuego en la Vía a Daule. 
@PoliciaDMGZona8
 asiste.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,7.0,1168.0,1,"-2.1429597, -79.9214514"
Segura EP,@segura_ep,2023-07-14 17:01:35+00:00,"En el paradero de buses de la vía Perimetral, en la coop. Enner Parrales, el sistema de videovigilancia captó a un sujeto robando la señalética.

Se coordinó con 
@PoliciaDMGZona8
 del circuito el Fortín, quienes lo capturaron. #respuestainmediata #GuayaquilSegura 
@aquilesalvarez",2.0,12.0,38.0,6953.0,1,"-2.131136, -79.9485204"
Segura EP,@segura_ep,2023-07-14 05:34:34+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en kilómetro 15½ vía a Daule. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,5.0,7.0,6953.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-14 01:12:26+00:00,"Un vehículo pesado que circulaba por la av. Domingo Comín tuvo un imprevisto con una llanta trasera y causó un accidente de tránsito al chocar con un poste y una palmera y al final impactar con una tricimoto  que iba con dos personas. 
@aquilesalvarez",8.0,51.0,125.0,1323.0,1,"-2.2328884, -79.8905765"
Segura EP,@segura_ep,2023-07-14 01:05:37+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Olmedo y Chimborazo. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,2.0,1323.0,1,"41.2849128, -4.682500999999999"
Segura EP,@segura_ep,2023-07-14 00:10:29+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en avenida Domingo Comín y calle 50 SO. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,7.0,1323.0,1,"-2.242831, -79.8909632"
Segura EP,@segura_ep,2023-07-13 23:33:57+00:00,"Equipo #EDAN de @cscgye evaluó daños y distribuyó asistencia humanitaria de 
@alcaldiagye
 @aquilesalvarez
 que consistió en kits de alimentos y limpieza por colapso estructural parcial en vivienda ubicada en Bastión Popular bloque 1B Mz. 603. #GuayaquilSegura",1.0,1.0,10.0,1323.0,1,"-2.0895943, -79.9380295"
Segura EP,@segura_ep,2023-07-13 23:06:08+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en las calles 25 y Rosendo Avilés. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,5.0,1323.0,1,"-2.2091708, -79.9225714"
Segura EP,@segura_ep,2023-07-13 23:05:26+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en vía a Daule y avenida del Bombero. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,4.0,7.0,1323.0,1,"-2.1749333, -79.9417115"
Segura EP,@segura_ep,2023-07-13 22:53:40+00:00,"Equipo #EDAN de @cscgye evaluó daños y distribuyó asistencia humanitaria de 
@alcaldiagye
 @aquilesalvarez
 que consistió en kits de alimentos y limpieza por Deslizamiento de tierra en vivienda ubicada en San Francisco Comité Cerro Colorado Mz. 765. 

#GuayaquilSegura",0.0,2.0,8.0,1323.0,1,"37.7749295, -122.4194155"
Segura EP,@segura_ep,2023-07-13 22:45:56+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Seis de Marzo y Cañar. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,0.0,1323.0,1,"-2.5589315, -78.9388191"
Segura EP,@segura_ep,2023-07-13 05:42:17+00:00,"Un vehículo sospechoso que circulaba en la Av 25 de Julio y Juan Pendola fue detenido para su respectiva revisión.

La @cscgye mantiene la videovigilancia en conjunto con la 
@PoliciaDMGZona8
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,9.0,1370.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-13 05:27:57+00:00,"#Alerta | Cámaras de videovigilancia @cscgye captan el accidente de tránsito en Avenida 25 de Julio. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",1.0,3.0,12.0,1370.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-13 02:12:52+00:00,"Por denuncia de robo, se coordina con 
@PoliciaDMGZona8
 su presencia en Kennedy Norte, calle 12D y Francisco Rodríguez Garzón. 

Alerta que se evidenció gracias a las cámaras de videovigilancia de @cscgye 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,5.0,1370.0,1,"-2.156567, -79.9010784"
Segura EP,@segura_ep,2023-07-13 01:05:59+00:00,"Un vehículo sospechoso que circulaba en la vía a Daule y Modesto Luque fue detenido para su respectiva revisión. 

La @cscgye mantiene la videovigilancia en conjunto con la 
@PoliciaDMGZona8
 

@alcaldiagye
 #GuayaquilSegura",0.0,3.0,4.0,1370.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-12 15:33:32+00:00,"En un patrullaje por las calles Federico Godin y Carlos Guevara Moreno un agente del GOM de la 
@PoliciaDMGZona8
 solicitó a un conductor los documentos de su moto  y se percató que presentaba  irregularidades. 
@aquilesalvarez",2.0,12.0,65.0,6602.0,1,"-2.2099125, -79.9121663"
Segura EP,@segura_ep,2023-07-12 12:44:03+00:00,"Cámaras   de videovigilancia @cscgye captan el accidente de tránsito en Av. 25 de Julio frente al Riocentro Sur. 

Se   coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al   lugar. 
@alcaldiagye
 #GuayaquilSegura",2.0,3.0,19.0,6602.0,1,"-2.2416319, -79.89501109999999"
Segura EP,@segura_ep,2023-07-12 08:23:06+00:00,"Un   vehículo sospechoso que circulaba por la Av Domingo Comin y Roberto Serrano fue detenido para su  respectiva revisión.

La @cscgye mantiene la videovigilancia en conjunto con   la 
@PoliciaEcuador
.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,6.0,6602.0,1,"-2.2328884, -79.8905765"
Segura EP,@segura_ep,2023-07-12 07:45:28+00:00,"Cámaras de videovigilancia @cscgye captan el accidente de tránsito en José de Antepara y Argentina. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,6.0,6602.0,1,"-38.416097, -63.61667199999999"
Segura EP,@segura_ep,2023-07-11 23:47:16+00:00,"Se recibe una alerta sobre un robo por 2 sujetos intentando ingresar a un local en las calles Los Ríos y Ayacucho.

Se coordina con 
@PoliciaDMGZona8
 que actúa de manera inmediata capturando a los asaltantes  #respuestainmediata #GuayaquilSegura 
@aquilesalvarez
 @alcaldiagye",5.0,43.0,224.0,6602.0,1,"-2.1962924, -79.89658450000002"
Segura EP,@segura_ep,2023-07-11 22:57:14+00:00,"En la av. Rodrigo Chávez el personal de seguridad de una farmacia capturó a una persona robando.

Ante la alerta 
@PoliciaDMGZona8
 llegó al lugar y detuvo al sujeto. #respuestainmediata #GuayaquilSegura 
@aquilesalvarez
 @alcaldiagye",2.0,9.0,29.0,6602.0,1,"-2.1555398, -79.9041145"
Segura EP,@segura_ep,2023-07-11 07:36:15+00:00,"#Alerta | Cámaras de videovigilancia de la @cscgye captan el accidente de tránsito en la avenida Carlos Julio Arosemena. Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio.
@alcaldiagye",0.0,1.0,4.0,921.0,1,"-2.1753804, -79.9129083"
Segura EP,@segura_ep,2023-07-10 08:06:05+00:00,"Cámaras de videovigilancia de la @cscgye captan un accidente de tránsito en la av. Pedro Menéndez y av. Plaza Dañin. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,8.0,1530.0,1,"-2.1705075, -79.8794922"
Segura EP,@segura_ep,2023-07-10 06:57:41+00:00,"Cámaras de videovigilancia de la @cscgye captan el accidente de tránsito en la av. 25 de Julio y Pio Jaramillo. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,5.0,1530.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-10 00:30:09+00:00,"Cámaras   de videovigilancia @cscgye captan el accidente de tránsito en Portete y la 14ava. Se   coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al  lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,1530.0,1,"-2.2028553, -79.9116221"
Segura EP,@segura_ep,2023-07-10 06:57:41+00:00,"Cámaras de videovigilancia de la @cscgye captan el accidente de tránsito en la av. 25 de Julio y Pio Jaramillo. Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,5.0,1487.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-10 00:30:09+00:00,"Cámaras   de videovigilancia @cscgye captan el accidente de tránsito en Portete y la 14ava. Se   coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al  lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,1487.0,1,"-2.2028553, -79.9116221"
Minuto & Medio,@MinMedio,2023-05-13 21:07:56,"#Guayaquil 
Accidente de tránsito entre un carro liviano y un bus urbano ocurrió en las calles 11 y Ayacucho",101.0,253.0,973.0,2208000.0,1,"-2.1985403506993135, -79.8872444687056"
Minuto & Medio,@MinMedio,2023-05-09 19:42:38,"#Guayaquil
Un auto se pasó la luz roja ocasionando un accidente de tránsito en las calles Los Rios y Rosendo Avilés",2.0,41.0,199.0,2208000.0,1,"-2.214325924470168, -79.9021528594273"
Minuto & Medio,@MinMedio,2023-05-02 17:00:25,"#Guayaquil 
Un accidente de tránsito ocurrió en la Vía Perimetral cerca a Lomas de la Florida al norte de la ciudad",0.0,43.0,119.0,2208000.0,1,"-2.1277040608080964, -79.95149150930852"
Minuto & Medio,@MinMedio,2023-01-17 15:48:38,"#Guayaquil

Un accidente de tránsito se registró en la 34 y García Goyena",10.0,32.0,111.0,309000.0,1,"-2.203267388533896, -79.92337828428693"
Minuto & Medio,@MinMedio,2023-01-13 16:30:02,"#Guayaquil
Un ciudadano sufrió un accidente de tránsito cerca a la Penitenciaria del Litoral ubicada en la vía a Daule",5.0,58.0,146.0,309000.0,1,"-2.0523766321502097, -79.9462994161406"
Minuto & Medio,@MinMedio,2023-01-09 15:05:01,"#Guayaquil
Reportan un accidente de tránsito en la perimetral cerca a Mall del Fortin",8.0,24.0,73.0,309000.0,1,"-2.109026993981618, -79.94856340197376"
Minuto & Medio,@MinMedio,2023-01-06 14:11:52,"#Guayaquil
Un accidente de tránsito se registró en Quito y Alejo Lascano",0.0,18.0,60.0,309000.0,1,"-2.185909463332237, -79.88817196533147"
Minuto & Medio,@MinMedio,2023-01-03 18:30:47,"#Guayaquil
Terrible múltiple accidente de tránsito en la perimetral cerca a Pascuales ...",8.0,53.0,147.0,309000.0,1,"-2.072500370049635, -79.93536348580305"
Minuto & Medio,@MinMedio,2023-01-06 14:11:52,"#Guayaquil
Un accidente de tránsito se registró en Quito y Alejo Lascano",0.0,18.0,60.0,165000.0,1,"-2.185909463332237, -79.88817196533147"
Minuto & Medio,@MinMedio,2023-01-03 18:30:47,"#Guayaquil
Terrible múltiple accidente de tránsito en la perimetral cerca a Pascuales ...",8.0,53.0,147.0,165000.0,1,"-2.072500370049635, -79.93536348580305"
Minuto & Medio,@MinMedio,2023-01-01 17:45:53,"#Guayaquil
Un terrible accidente se dió en las calles Venezuela y Tulcán dejando como saldo un fallecido",152.0,438.0,1315.0,165000.0,1,"-2.206765093369849, -79.90071802102163"
Minuto & Medio,@MinMedio,2023-01-03 18:30:47,"#Guayaquil
Terrible múltiple accidente de tránsito en la perimetral cerca a Pascuales ...",8.0,53.0,147.0,292000.0,1,"-2.072500370049635, -79.93536348580305"
Minuto & Medio,@MinMedio,2023-01-01 17:45:53,"#Guayaquil
Un terrible accidente se dió en las calles Venezuela y Tulcán dejando como saldo un fallecido",152.0,438.0,1315.0,292000.0,1,"-2.206765093369849, -79.90071802102163"
Minuto & Medio,@MinMedio,2023-05-22 14:20:53,"#Guayaquil_x000D_
Chófer un camión arrolló a un conductor de un bus urbano después de una discusión en el centro de la ciudad",14.0,98.0,304.0,161000.0,1,"-2.2072559109140295, -79.89590566488187"
Minuto & Medio,@MinMedio,2023-05-23 10:20:31,"#Guayaquil
Un nuevo accidente de tránsito ocurrió en el Puente de la Unidad Nacional",13.0,77.0,217.0,41000.0,1,"-2.153592077662214, -79.87285819832145"
Minuto & Medio,@MinMedio,2023-05-30 12:17:42,"#Guayaquil
Un motociclista sufrió un accidente de tránsito que afortunadamente no pasó a mayores, ocurrió en la vía a daule",9.0,26.0,158.0,396000.0,1,"-2.0991971237736413, -79.93533497691618"
Minuto & Medio,@MinMedio,2023-06-14 06:48:15,"#Guayaquil _x000D_
Accidente de tránsito en las calles Luque y Machala, centro de la ciudad",3.0,63.0,191.0,1601000.0,1,"-2.1911043371525287, -79.89047304143432"
Minuto & Medio,@MinMedio,2023-06-15 08:27:25,"#Guayaquil_x000D_
Reportan accidente de tránsito en las calles Maracaibo y Machala, Ambulancia llegó al punto para trasladar a los heridos",6.0,63.0,132.0,16000.0,1,"-2.2133275896096776, -79.89828076012911"
Minuto & Medio,@MinMedio,2023-06-15 11:05:55,"#Guayaquil_x000D_
Sujetos que se movilizaban en una camioneta huyeron del lugar después de que sufrieron un accidente en las calles Maracaibo y Machala",5.0,110.0,240.0,16000.0,1,"-2.2133275896096776, -79.89828076012911"
Minuto & Medio,@MinMedio,2023-06-17 07:07:02,"#Guayaquil _x000D_
Un camión cargado de jabas de cerveza sufrió un accidente de tránsito en el Km 19 de la vía a daule, lo que fue aprovechado por varias personas que pasaban por el lugar",13.0,53.0,85.0,391000.0,1,"-2.0995239954519187, -79.9367082679176"
Minuto & Medio,@MinMedio,2023-06-17 07:47:34,"#Guayaquil_x000D_
Otros vídeos del accidente del camión de cervezas en la vía a daule, dónde aprovecharon para robarse varias jabas de cervezas",162.0,216.0,307.0,391000.0,1,"-2.0995239954519187, -79.9367082679176"
Minuto & Medio,@MinMedio,2023-06-18 09:40:00,"#Guayaquil_x000D_
Lamentable:_x000D_
3 ciclistas perdieron la vida tras ser atropellados por un conductor en estado etílico ocurrió en la vía a la Costa",178.0,756.0,1474.0,342000.0,1,"-2.188327587671958, -80.02661557551694"
Minuto & Medio,@MinMedio,2023-06-18 12:59:05,"#Guayaquil_x000D_
Se muestra la multas que tenia el vehículo en la que circulaba el conductor que en estado etílico provocó la muerte de 3 ciclistas en la vía a la Costa, la mayoría son por exceso de velocidad",73.0,300.0,590.0,342000.0,1,"-2.188327587671958, -80.02661557551694"
Minuto & Medio,@MinMedio,2023-06-18 16:55:46,"#Guayaquil_x000D_
Video del accidente en la vía a Costa, provocado por la imprudencia del conductor del vehículo rojo que manejaba a exceso de velocidad y en estado etílico",13.0,59.0,164.0,342000.0,1,"-2.188327587671958, -80.02661557551694"
Minuto & Medio,@MinMedio,2023-06-21 23:50:39,"#Guayaquil_x000D_
Otros vídeos de los incidentes que se registraron en el Guasmo Norte mientras la policía hacia un operativo",107.0,163.0,613.0,133000.0,1,"-2.2512780588544112, -79.87856749139489"
Minuto & Medio,@MinMedio,2023-06-23 07:23:14,"#Guayaquil _x000D_
Un estudiante resultó herido debido a un accidente de tránsito entre una furgoneta y una camioneta en la Alborada al norte de la ciudad",9.0,60.0,181.0,9588.0,1,"-2.1189787033844385, -79.90611914800593"
Minuto & Medio,@MinMedio,2023-06-25 16:45:28,"#Guayaquil 
Un accidente de tránsito ocurrió en la 26 y la E producto de que un motociclista se pasó el disco pare",1.0,27.0,129.0,178000.0,1,"-2.199875332322627, -79.91580077063374"
Minuto & Medio,@MinMedio,2023-06-25 18:22:40,"#Guayaquil 
Un terrible accidente de tránsito ocurrió en la 34 y García Goyena",26.0,56.0,294.0,178000.0,1,"-2.203047158761423, -79.92332829033354"
Minuto & Medio,@MinMedio,2023-06-28 23:37:53,"#Guayaquil _x000D_
Agente de la CTE en aparente estado etílico protagonizó un múltiple accidente de tránsito al norte de la ciudad",39.0,296.0,601.0,664000.0,1,
Minuto & Medio,@MinMedio,2023-06-30 20:16:55,"#Guayaquil_x000D_
Motociclista se pasa la luz roja provocando un accidente de tránsito en las calles Pedro Moncayo y Cuenca",44.0,113.0,427.0,1142000.0,1,"-2.2011949003187654, -79.89211009218565"
