DisplayName,UserName,Timestamp,Content,Comments,Likes,Retweets,Interactions,Delito
sportpunta,@sportpunta,2023-09-02 12:09:00+00:00,"Netflix: Un lugar para soñar (Temporada 5 - Parte 1)
https://sportpunta.com/netflix:-un-lugar-para-sonar-temporada-5---parte-1…
 #SportPunta #UnLugarParaSoñar #VirginRiver #Estrenos #Netflix #NetflixEspaña
 
@NetflixES",0.0,0.0,0.0,7.0,0
Made Kruczynski,@10made30,2023-09-02 11:43:56+00:00,"Súper enganchada a La chica enmascarada 
@NetflixES
  ",0.0,0.0,1.0,32.0,0
Magori 悟,@MagoriArt,2023-09-02 11:40:37+00:00,"Lo de que el Sanji en castellà el dobli el mateix actor Tas Skaylar, va ser petició directe de 
@NetflixES
? Perquè no s’aguanta per enlloc, eh!

Em treu de l’escena per complet!",5.0,0.0,6.0,32.0,0
DJ Teixeira,@Sergio_Teixe,2023-09-02 11:32:08+00:00,"De verdad 
@NetflixES
 que las 13:30 de un sábado es la mejor hora para actualizar contenido y que no se pueda ver nada?? De vergüenza",0.0,0.0,0.0,32.0,0
Pedro Millan Davila,@MillanDavila82,2023-09-02 11:28:37+00:00,"Es una serie maravillosa y no he visto el anime 
@NetflixES
 renovarla ya y dejaros de #élite de una vez info 
@PreviouslySerie",0.0,0.0,0.0,583.0,0
Alberto Borrella,@albeertobrr,2023-09-02 11:13:33+00:00,"""La Visita"", me ha gustado bastante, la manera en la que está grabada me ha recordado a ""Cloverfield"". Sin duda una gran película de Shyamalan, un director qué me encanta.
Si aún no la habéis visto, verla. Disponible en 
@NetflixES",2.0,6.0,33.0,583.0,0
Adolfo Diz,@adolfo_diz,2023-09-02 11:09:20+00:00,"A 
@NetflixES",0.0,0.0,1.0,583.0,0
Jaime V. B.,@JaimeVilBar,2023-09-02 10:58:10+00:00," Los 4 cortos de Wes Anderson adaptando historias de Roald Dahl saldrán en días consecutivos en septiembre (27, 28, 29 y 30). 
@NetflixES",1.0,0.0,0.0,1181.0,0
Milcomics.com,@MILCOMICS,2023-09-02 10:54:53+00:00,"Pues al final lo de 
@NetflixES
 con One Piece ha sido un poco esto ",0.0,3.0,19.0,1181.0,0
Carlos Pascual,@PascuCharles,2023-09-02 10:48:40+00:00,"Esto no es que esté feo, está horroroso. Pagar 
@NetflixES
 para que no puedas verlo en tu #Chromecast porque es la versión con anuncios. Y si no tengo una TV inteligente y solo tengo Chromecast ¿Me obligáis a comprar otro aparato para disfrutarlo en la TV? Y luego si funciona...… Show more",3.0,0.0,3.0,1181.0,0
encinestrat,@encinestrat,2023-09-02 10:30:37+00:00,"Disponible ""Avatar: La llegenda de Korra"" a 
@NetflixES
 amb 
@DoblatgeCatala
.
La sèrie es va emetre al SX3 l'any 2019.

Estem contents amb aquesta nova incorporació i creiem que tal fita, es mereix un programa comentant la franquícia d'Avatar, l'últim mestre de l'aire.",1.0,4.0,22.0,26.0,0
Carre,@unchicotrankilo,2023-09-02 10:27:47+00:00,"LA VOZ EN CASTELLANO DE SANJI Q ES???
@NetflixES",1.0,0.0,1.0,26.0,0
Portgas D. Carmela,@carmela_gd,2023-09-02 10:21:10+00:00,"@NetflixES
 venga estoy de los nervios confirmad ya la season 2 de one piece que necesito ver a robin, vivi y ace",0.0,0.0,0.0,26.0,0
DIEZ MIL,@JJHarkness82,2023-09-02 10:00:00+00:00,"@NetflixES
 no sé si leeréis esto pero allá va:

Anteayer introduje una tarjeta regalo de 15€a un día de renovar y y hoy me encuentro con la suscripción suspendida. Vamos que esos 15€ se han quedado en el limbo. Y en el centro de ayuda no encuentro soluciones. ¿Solución?",0.0,0.0,0.0,59.0,0
Pollo Cantonés,@ManoloLangosta,2023-09-02 09:34:06+00:00,"@NetflixES
 buen life action de One Piece y toda la pesca pero el doblaje de Sanji es una patada en cojones, ya podríais cambiarlo o algo, es que de verdad es mas malo que una piedra en el riñón, gracias",0.0,0.0,0.0,10.0,0
Alfonso Sánchez,@mundoficcion,2023-09-02 09:30:18+00:00,"Tras ver la repercusión de esto, no entiendo cómo 
@NetflixES
 y el resto de plataformas no están en cola en mi puerta para financiarme mi próxima película...",13.0,17.0,133.0,10.0,0
Achal Agarwal,@i_m_achal,2023-09-02 09:18:41+00:00,"#KillerBookClub (2023) 

#KillerBookClubOnNetflix 
@NetflixES
 @NetflixIndia",0.0,0.0,0.0,10.0,0
Monkey D. Dysul,@DysulFurment,2023-09-02 09:00:34+00:00,"Quería escuchar a ver qué tal 
@onepiecenetflix
 en japonés con lo actores y actrices de voz del anime y no está la opción en 
@NetflixES
 ",0.0,0.0,1.0,9484.0,0
Netflix España,@NetflixES,2023-09-02 09:00:01+00:00,La conferencia de ventas de 'Medicina letal' es sencillamente salvaje.,2.0,2.0,34.0,9484.0,0
Lucía,@PerroNOComePer4,2023-09-02 08:53:26+00:00,"Holi 
@NetflixES
  la 10 de #blacklist pa cuando ? ",0.0,0.0,0.0,9484.0,0
Periko,@SirokoOficial,2023-09-02 08:50:33+00:00,"Ya se ha estrenado la quinta y última parte de (Des)encanto en 
@NetflixES
.

Si os pasa como a mi y ya echáis de menos a los personajes, podéis ver el cameo que hicieron en el episodio 1 de la segunda temporada de PARDAO & PERI.

Capítulo completo: https://youtu.be/eiowqll5WEg?si=xlDkmXiw7PT6cqXs…",0.0,1.0,1.0,9484.0,0
Los Simpsonsns,@LosSimpsonsns,2023-09-02 08:39:01+00:00,"Ya se ha  estrenado la quinta y última parte de (Des)encanto en 
@NetflixES
.

Si ya la has devorado y notas que te falta algo, por aquí os dejamos su parodia más cafre: (Des)capullo.

Vídeo completo: https://youtu.be/5XEGNpYvYI4?si=L3AJjzRI92seYv1m…",0.0,1.0,1.0,9484.0,0
Soy Debbie G,@soydebbieg,2023-09-02 08:36:02+00:00,"Definitivamente recomiendo el LA de OP para quienes no han visto el anime. 
Comenzando el 3º capi y alucinada estoy.

Una ambientación genial, amena,  pasa todo Pim Pam (nada de relleno) los personajes me encantan…. 

De verdad. Estoy enamorada.
Gracias 
@NetflixES",1.0,0.0,9.0,9484.0,0
Alex Lafuente,@lafuentealex,2023-09-02 08:30:00+00:00,"¿Entiendo que no vamos a poder ver #ElConde de Larraín en cines en España, solo en 
@NetflixES
? Estoy intentando digerir este tema porque estos planos en mi casa se ven regular…",5.0,2.0,37.0,106.0,0
Agneka,@Kalde89,2023-09-02 08:24:25+00:00,"Me llevan nombrando a Baroque Works desde el episodio 1, no me quiero hacer ilusiones porque.. Netflix y tal. 
Pero yo solo estoy deseando conocer a All Miss Sunday... 
@NetflixES
  no me seas calientabraguetas, acepta que ha sido un éxito  y Season2 ya #OnePieceNetflix",0.0,0.0,0.0,106.0,0
Kinótico,@kinotico,2023-09-02 08:06:00+00:00," PERFIL | ¿Quién es Zerocalcare? 
@mariajoarias
 nos presenta a este creador italiano

 Sus dos series animadas, 'Cortar por la línea de puntos' y 'Este mundo no me hará mala persona', están disponibles en 
@NetflixES
 https://kinotico.es/actualidad/2023-08-28/mirada-zerocalcare-tristeza-mas-profunda-y-monstruos-mas-oscuros-contados-desde-humor…",1.0,0.0,0.0,106.0,0
JENN,@ohgreenroyal,2023-09-02 08:04:41+00:00,"Voy por el capítulo 5 de One Piece y se empiezan a notar los cambios con el anime, peeeeeero, estoy contenta, me gusta. Va rápido, mezclando sucesos importantes y: engancha. Está hecho para que lo disfruten fans y personas que no ven anime. 

Chapó por 
@NetflixES
.",0.0,0.0,0.0,106.0,0
sergi1207,@sergy_1207,2023-09-02 07:44:46+00:00,"Mira 
@NetflixES
, yo perdono muchas cosas, pero que lleve meses entrando a la cuenta de mi primo para ver cosas y justo salga puto One Piece y no me dejes entrar es de hijos de puta.

Te va a pagar la suscripción tu vieja.",0.0,0.0,2.0,17.0,0
MugiMara,@mugimaraaa,2023-09-02 07:30:14+00:00,"#OnePieceLiveAction número 1 en todo el mundo 
@NetflixES
 anuncia ya la segunda temporada ",0.0,0.0,5.0,17.0,0
Mr. Leitor,@MrLeitor,2023-09-02 07:25:44+00:00,"Hoy en #NoTodoSonFigurasDeStarWars
Las #ShFiguarts de #MonkeyDLuffy y #RoronoaZoro en su aparición en el estreno de 
@NetflixES
: #OnePiece",0.0,0.0,1.0,17.0,0
Jaime,@JBmust,2023-09-02 07:24:09+00:00,"Este muchacho es más salao que todas las cosas. Qué bien me cae Luffy, el actor hace un papel en One Piece que es para quitarse el sombrero vamos  
@NetflixES
 

#ONEPIECE",0.0,0.0,6.0,17.0,0
Jaime,@JBmust,2023-09-02 07:22:08+00:00,"Yo toda la vida criticando One Piece y ahora tengo un crush con Roronoa Zoro  
@NetflixES
 

(Bromas aparte, el live action de Netflix es ESPECTACULAR con mayúsculas. Me voy hasta a comprar la reedición del manga de 
@PlanetadComic
 )

#ONEPIECE",0.0,1.0,7.0,17.0,0
Sergio Portero Barakaldo (Sergio),@s_baraka,2023-09-02 07:16:20+00:00,"https://twitter.com/Indarka21/status/1661390169054773251…
Enormes!!! El trabajo realizado por 
@melchormiralles
 y 
@mario10oficial
 en este documental que se puede ver( y que debería ver todo el mundo) en 
@NetflixES",1.0,7.0,13.0,17.0,0
Foro de Gobernanza de Internet | IGF Spain,@igfspain,2023-09-02 07:02:18+00:00,"26 sept. #IGFSpain2023 en 
@telecoupm
  
Sesión 1. La contribución de los OTTs a la financiación de las infraestructuras de Telecomunicación europeas
con representantes de 
@GoogleES
 @orange_es
 @Meta
 @Telefonica
 @vodafone_es
 @NetflixES
 
https://igfspain.org/jornadas-igf-spain-2022/…",0.0,0.0,2.0,113.0,0
Doblatge en català,@DoblatgeCatala,2023-09-02 06:35:42+00:00,"Això s'havia de doblar al català, 
@NetflixES
...",7.0,44.0,227.0,113.0,0
Doblatge en català,@DoblatgeCatala,2023-09-02 06:31:39+00:00,"Ja podeu veure la nova 'One Piece' de carn i ossos amb subtítols en català des del primer episodi. Esperem que 
@NetflixES
 s'animi a doblar-la més endavant.",6.0,21.0,102.0,113.0,0
✵RAMONGITANO2345 ✵,@ramongitano2345,2023-09-02 06:15:03+00:00,". 
@NetflixES
 lo pondréis?",0.0,0.0,0.0,113.0,0
Aldyr,@Aldyr42,2023-09-02 05:26:51+00:00,"Egy percet nem láttam az #ONEPIECE anime verziójából, de a Netflixes változat tetszik. Habár nekem a #CowboyBebop is nagyon tetszett, és annak sem ismertem az eredetijét.",1.0,0.0,3.0,113.0,0
Anto Campos,@AntoAntoCampos,2023-09-02 03:02:01+00:00,"@NetflixES
 RBD para cuando en la plataforma??",1.0,0.0,0.0,285.0,0
✷ 𝐵𝑒𝒾𝓉𝒶 ✷,@Sevi35Sfc,2023-09-02 01:50:34+00:00,"#TodasLasVecesQueNosEnamoramos

Me pongo a ver esta serie,la acabo hoy mismo y miro en Google a ver si va a tener 2° temporada .    Me entero que 
@NetflixES
 la ha cancelado  a quién coño se le ocurre cancelar una serie y dejar la 1° temporada ahí subida para que caigamos ?",1.0,0.0,2.0,285.0,0
Crupi,@crupita,2023-09-02 01:10:37+00:00,"@NetflixES
 Hola, cuál es el motivo por el cual no tienen la temporada 6 de Better call Saul? En EEUU y Canadá si está. Cuál es el sentido de tener todas las temporadas menos la final?",0.0,0.0,0.0,285.0,0
~DPD~ (DanDPD on BlueSky),@xDPDx,2023-09-02 01:07:41+00:00,"@NetflixES
 ¿Qué tal si lo siguiente es estrenar el anime de #OnePieceNetflix en castellano (con el elenco clásico de Jaime Roca, Sudinós, Diana, etc, por favor)?",0.0,0.0,1.0,285.0,0
𝘔𝘢𝘵𝘵𝘩𝘦𝘸𝘴.,@matthews_4life,2023-09-02 00:35:45+00:00,". 
@NetflixES
 hazlo!",0.0,0.0,0.0,285.0,0
RusitoFan,@rusitofan,2023-09-02 00:29:54+00:00,"Gg para One Piece de 
@NetflixES
  buenísima la verdad , espero no esperar un año para la próxima aventura",4.0,2.0,180.0,100.0,0
Akataro,@AkataroNo,2023-09-02 00:05:20+00:00,"¿
@NetflixES
 vais a dejar ver One Piece en japonés en cualquier dispositivo o me lo tengo que ver en el ordenador sí o sí?",0.0,0.0,1.0,100.0,0
Ɖ₳⩔ƗƉ,@Daevisd,2023-09-01 23:38:10+00:00,"Viendo ¿Quién es Erin Carter? | 1X01 - Episodio 1 #WhoIsErinCarter ? 
@NetflixES",0.0,0.0,0.0,100.0,0
TheMarkos96,@TheMarkos96,2023-09-01 23:33:03+00:00,"@NetflixES
 Que diablos hacéis poniendo esa voz en español para Sanji?? Todo iba bien hasta que escuche su voz?? Pero que basura es esta!!",0.0,0.0,0.0,100.0,0
Alberto Pérez,@albertoperezdoc,2023-09-01 22:57:32+00:00,"Qué plan mejor para un viernes?? Taylor Fritz es aspirante a todo, el enemigo de Djokovic en el cuadro y además estrella en 
@NetflixES
 Le espera la revelación adolescente, Mensik. Desde la 01.00 en 
@MovistarTenis
 2 #USOpen2023",0.0,0.0,5.0,17.0,0
LievXZ,@LievXZ5,2023-09-01 22:47:34+00:00,"@NetflixES
 @skylar_taz
 Podría netflix haberse equivocado con los audios? Podrían haberlo hecho para darle un intento de ""acento francés"" Alguien de las altas esferas de la serie que diga algo, porfavor",1.0,0.0,2.0,17.0,0
la JurasiCueva,@jurasicueva,2023-09-01 22:19:50+00:00,"Bien hecho 
@NetflixES
 ahora a por esto.
#OnePiece #OnePunchMan",0.0,0.0,0.0,1350.0,0
Afriki,@Afriki__,2023-09-01 22:17:15+00:00,"A ver 
@NetflixES
 si me ponéis a Scott Michael Foster en una peli interactiva,no hay elección posible!  #elijoamor",0.0,0.0,0.0,1350.0,0
Ɖ₳⩔ƗƉ,@Daevisd,2023-09-01 22:15:32+00:00,"Viendo One Piece | 1X03 - No me cuentes historias #OnePiece ⁦
@NetflixES
⁩",0.0,0.0,0.0,1350.0,0
Danik,@DanikRM_,2023-09-01 22:05:32+00:00,"Desde ya estoy esperando a que salga 
@NetflixES",9.0,46.0,628.0,23.0,0
El Xingo,@ElXingo,2023-09-01 22:03:25+00:00,"@NetflixES
 pocos capitulo habei hecho cabrones",0.0,0.0,1.0,23.0,0
pabloochotreto,@pabloochotreto,2023-09-01 22:03:19+00:00,"@NetflixES
 Q COJONES ES ESTO????
DONDE ESTE EL CAPCHA Q DECE EL DEN DEN MUSHI CUANDO LO DESCUELGAS???? ACEPTO PERSONAJES NEGROS, pero esto me parece intolerable.",0.0,0.0,1.0,23.0,0
WilliamPisousa,@WilliamPisousa,2023-09-01 22:00:17+00:00,"@netflix
 @NetflixES
 Día número 9 sin el doblaje al castellano del capítulo 21 de baki hanma: son of ogre temporada 2 parte 2",0.0,0.0,0.0,23.0,0
banner,@BannerArdilla,2023-09-01 21:46:02+00:00,"@NetflixES
 que ha pasado con el doblaje castellano del capítulo 21 de la segunda temporada de #BakiHanma ?",0.0,1.0,3.0,27.0,0
Sergi RB,@SimpyLoL,2023-09-01 21:40:50+00:00,"Como arreglo esto X D 
@NetflixES
 
Literalmente no puedo verlo y he conseguido llegar a esto porque he buscado one piece netflix y me salía un link, sino no me sale nada de nada",2.0,0.0,1.0,27.0,0
The crazy observed,@TCrazyObserved,2023-09-01 21:40:30+00:00,"Hacia mucho que no me ocurría lo de verme la temporada de una serie de golpe. Menudo enganche el #OnePieceNetflix .  Solo digo que la saga East blue son unos 61 capítulos. Ya pueden hacer más largas las temporadas. Se me ha hecho muy corto 
@NetflixES",0.0,0.0,0.0,27.0,0
maría,@mariiaalonso_,2023-09-01 21:19:55+00:00,"@ NetflixEs, 
@ainara03051589
 e eu cedémosche os dereitos de autor das 'Vampisirenix' e da 'Piscina Piscinal', tú eliges si lle tes medo ao éxito",1.0,0.0,1.0,27.0,0
ana,@f1hrry,2023-09-01 21:19:41+00:00,"@NetflixES
 para cuando en españa?",0.0,0.0,1.0,27.0,0
maría,@mariiaalonso_,2023-09-01 21:19:55+00:00,"@ NetflixEs, 
@ainara03051589
 e eu cedémosche os dereitos de autor das 'Vampisirenix' e da 'Piscina Piscinal', tú eliges si lle tes medo ao éxito",1.0,0.0,1.0,22.0,0
ana,@f1hrry,2023-09-01 21:19:41+00:00,"@NetflixES
 para cuando en españa?",0.0,0.0,1.0,22.0,0
Rexel,@MugiwaraNoJinx,2023-09-01 21:17:22+00:00,"mejor doblaje que el oficial, que lástima lo que ha hecho 
@NetflixES",1.0,0.0,2.0,22.0,0
Pedro Pablo Garre Vázquez,@V00D001972,2023-09-01 21:08:04+00:00,"Alguien sabe que ocurre en 
@NetflixES
 con la serie 
@BallersHBO
 que estoy enganchadito y hoy no me aparece?",0.0,0.0,1.0,22.0,0
Yesel Manuel,@yeselsports,2023-09-01 21:07:44+00:00,"Fichaje del Mercado  Con todos estos estafadores, insiders, habladores y manipuladores hay que hacer un Documental en 
@NetflixLAT
 @NetflixPelis
 @NetflixES
 
""LA ESTAFA TWITTER MADRID: EL CASO MBAPPE""


El #Koyotito #Gallardo #Faez #DeMon y compañía locos de M..",0.0,0.0,2.0,22.0,0
Ɖ₳⩔ƗƉ,@Daevisd,2023-09-01 20:54:37+00:00,"Creía que no,pero joder,me está flipando 

One Piece | 1X02 - El hombre del sombrero de paja #OnePiece ⁦
@NetflixES
⁩",0.0,0.0,0.0,22.0,0
OlivierMoon_autor,@oliviermoon_aut,2023-09-01 20:45:42+00:00,"Necesito más #OnePieceLiveAction #OnePieceNetflix  
@NetflixES",0.0,0.0,0.0,22.0,0
《Previously SERIES》,@PreviouslySerie,2023-09-01 20:25:37+00:00,"#OnePiece #OnePieceNetflix
#OnePieceLiveAction 

ATENCIÓN

¿Hacia dónde va la serie de 
@NetflixES
?

Steven Maeda, co-showrunner, piensa en EL FUTURO en 
@Variety
:

“Las respuestas llegarán próximamente. Esto es masivo, es enorme. Ahora no quiero hablar sobre lo que viene en… Show more",1.0,16.0,77.0,25.0,0
del Geta,@siempredelGeta,2023-09-01 20:18:05+00:00,"Lo del mercado de fichajes del Getafe da para 
@NetflixES",0.0,1.0,12.0,25.0,0
Mision Tokyo,@Misiontokyo,2023-09-01 20:17:02+00:00," Samurai Showdown se suma al catálogo de 
@NetflixES
  Games http://misiontokyo.com/noticias/samurai-showdown-se-suma-al-catalogo-de-netflix-games…",0.0,2.0,3.0,25.0,0
Pensador_nocturno,@1victorloco2,2023-09-01 20:10:51+00:00,"Por fin lo hicieron, lo han logrado. El primer live-action que merece la pena ver. He vuelto a reír, llorar y emocionarme con aquellos momentos que vi en el anime. Simplemente, gracias 
@onepiecenetflix
 @NetflixES
 #OnePieceNetflix  #OnePieceLiveAction",0.0,0.0,0.0,25.0,0
Marina Vallejo Sanchez,@maarinavallejoo,2023-09-01 19:35:29+00:00,"@NetflixES
 necesitamos dont worry darling porfaaaaa",0.0,0.0,1.0,8639.0,0
Skaði,@Naytori_,2023-09-01 19:31:54+00:00,"No, esto no lo supero. Que puta mierda han hecho en el doblaje en español de la voz de Sanji tío!?
@NetflixES
 bros, que mierda estáis haciendo con nuestro dinero? Xdxdxd",1.0,0.0,1.0,8639.0,0
Skaði,@Naytori_,2023-09-01 19:31:54+00:00,"No, esto no lo supero. Que puta mierda han hecho en el doblaje en español de la voz de Sanji tío!?
@NetflixES
 bros, que mierda estáis haciendo con nuestro dinero? Xdxdxd",1.0,0.0,1.0,6.0,0
RubenDS,@RubenDS_TMT,2023-09-01 19:19:53+00:00,"Después del atracón puedo decir que me ha gustado mucho el live action de One Piece de 
@NetflixES
 . Es una serie que en general recomiendo. #OnePieceLiveAction",1.0,0.0,1.0,6.0,0
Marcos Vaquero,@Marcoskicker,2023-09-01 19:15:22+00:00,"Me ha gustado la miniserie #Drácula de 
@NetflixES
. Excelente interpretación del famoso vampiro  por parte de Claes Kasper Bang. Guión muy atrevido y sentido del humor inteligente. 
#undeathandkicking ",0.0,0.0,0.0,6.0,0
Catsèries,@_catseries,2023-09-01 19:12:19+00:00,"Així comença el primer capítol de la primera temporada d' 'Avatar, la llegenda de la Korra'. Des d'avui, ja es poden veure els 52 capítols de la sèrie amb el 
@DoblatgeCatala
 a 
@NetflixES
.",2.0,10.0,63.0,6.0,0
TELEPUTUCAS BACK TO SCHOOL,@teleputucas,2023-09-01 19:10:14+00:00,"Muy interesante:  ""La chica enmascarada"". En 
@NetflixES
 .  Un Thriller algo rarito y elegantemente viscoso sobre una mujer que mantiene una doble vida como ""calentón personality"" en las redes sociales y currela normal en la vida diaria. Produce Kim Yong-hoon",1.0,0.0,1.0,6.0,0
Xús Casasampera,@Xuslord,2023-09-01 19:08:55+00:00,"Gràcies 
@NetflixES
 !",0.0,0.0,2.0,6.0,0
S.FORD ,@SusanaFord,2023-09-01 18:59:23+00:00,"No es la peli del año pero me gusta que aborde que a muchas mujeres enamoradas les cuesta explicar lo que lo que realmente necesitan en la cama. #FinalFeliz 
@NetflixES",0.0,0.0,0.0,73.0,0
DAVID,@lordkratoskings,2023-09-01 18:38:35+00:00,"Terminando el primer capítulo y por eso digo que 
@NetflixES
 es la mejor plataforma es extraordinaria la serie de One Piece solo viendo casi un capitulo los personajes son buenísimos las luchas como pocas series tan bien echas gracias a 
@NetflixES
 se viene una aventura Epica ",0.0,0.0,0.0,73.0,0
kamizgz,@kamizgz1,2023-09-01 18:37:21+00:00,"@NetflixES
  Por qué no podemos elegir el audio japones para ver One Piece live action? Llevo media vida viéndolo V.O en japonés subtitulado y verlo en español he durado 1 minuto ",0.0,0.0,1.0,73.0,0
Brenda Forever,@brendatuitea,2023-09-01 18:33:45+00:00,"El club de los lectores criminales de 
@NetflixES
 : entrevista a 
@CarlosG_Miranda",1.0,2.0,3.0,73.0,0
Nami,@Namign,2023-09-01 18:32:16+00:00,"LLORÉ DE NUEVO COMO UNA CONDENADA nunca voy a superar esta escena, da igual si es manga, anime o live action. Gracias por tanto 
@NetflixES
 ",0.0,0.0,2.0,73.0,0
Secuoya Studios,@SecuoyaStudios,2023-09-01 18:30:28+00:00,"¡Echa un ojo al estado de nuestras producciones!

 Montecristo, ya en 
@MovistarPlus
 y 
@VIX
13 días, en 
@NetflixES
 Vuelo JK5022, disponible en Movistar Plus+
 Supernormal, en Movistar Plus+
 Zorro, estreno en 2024 en 
@PrimeVideoMX
#SecuoyaStudios",0.0,3.0,5.0,73.0,0
Jordi Riembau,@jriembaub,2023-09-01 17:47:40+00:00,"La tornada teatral està lligada a una segona temporada de la sèrie de 
@NetflixES
? A mi m'encantaria amb mes protagonisme d'en Ramon Pujol
#SmileyNetflix
#SmileyDespresDeLAmor",0.0,0.0,0.0,123.0,0
Nazau,@Nazautf,2023-09-01 17:47:26+00:00,"Oye yo quiero escuchar #OnePiece en japonés 
@NetflixES
 por qué no se puede?",0.0,0.0,0.0,123.0,0
Le Tweet Netflix,@TweetNetflix,2023-09-01 17:43:09+00:00,"Est-ce qu’on peut finir une série sur un suspens comme ça ? 

Bref, 
J’ai la malheureuse impression qu’il n’y aura pas de saison 3 

#netflixandchill #netflix #welcometoeden #bienvenidosaeden #netflixES",0.0,0.0,1.0,228.0,0
J ♕,@nose70239269,2023-09-01 17:30:47+00:00,"ya deja de hacer porno 
@NetflixES",0.0,0.0,0.0,228.0,0
Mendesao,@mendesao86,2023-09-01 17:30:34+00:00,"ASSASSIN’S CREED
2016
@NetflixES
 

M’ha sorpres cap a bé, Però es molt normaleta. 
Ja podeu imaginar si me l’esperava dolenta.
#MichaelFassbender #MarionCotillard #JeremyIrons",0.0,0.0,1.0,228.0,0
Doblatge en català,@DoblatgeCatala,2023-09-01 17:24:10+00:00,"ATENCIÓ: 
@NetflixES
 incorpora  l'àudio en català de la primera temporada d' 'Avatar, la llegenda de la Korra'. La totalitat dels 52 capítols de la sèrie, ja disponibles en llengua catalana. Feu-ne difusió i seguiu 
@DoblatgeCatala
 per conèixer totes les novetats.",5.0,181.0,323.0,228.0,0
Mendesao,@mendesao86,2023-09-01 17:30:34+00:00,"ASSASSIN’S CREED
2016
@NetflixES
 

M’ha sorpres cap a bé, Però es molt normaleta. 
Ja podeu imaginar si me l’esperava dolenta.
#MichaelFassbender #MarionCotillard #JeremyIrons",0.0,0.0,1.0,62.0,0
Doblatge en català,@DoblatgeCatala,2023-09-01 17:24:10+00:00,"ATENCIÓ: 
@NetflixES
 incorpora  l'àudio en català de la primera temporada d' 'Avatar, la llegenda de la Korra'. La totalitat dels 52 capítols de la sèrie, ja disponibles en llengua catalana. Feu-ne difusió i seguiu 
@DoblatgeCatala
 per conèixer totes les novetats.",5.0,181.0,323.0,62.0,0
Cultura,@cultura_cat,2023-09-01 17:24:08+00:00,"Ja podeu veure la temporada 1 d’“Avatar, la llegenda de la Korra” a 
@NetflixES
. Estava pendent de publicar-se i se suma a les temporades 2, 3 i 4.

A les plataformes, escolliu audiovisual en català!",1.0,13.0,24.0,62.0,0
Sheila Bonoso,@SheilaBonoso,2023-09-01 17:18:55+00:00,"Este año, y gracias a #AsteroidCity, me he reconciliado con Wes Anderson tras su ‘Crónica Francesa’. Ahora, después del visionado en #Venezia80 de #TheWonderfulStoryOfHenrySugar se estrena en Rotten Tomatoes con un 100%

27 de septiembre en 
@NetflixES",0.0,0.0,1.0,62.0,0
Rocio,@rocioeisaac,2023-09-01 17:14:40+00:00,"BUENAS TARDE  
@NetflixES
 
En ESPAÑA  nos encantaría poder disfrutar de Bring The Soul: The Movie de BTS, estará  disponible el 10 de Setiembre en Netflix  de Varios Paises!!
Podríais incluirla en el catálogo?

A EARMY 
Nos hariais muy Felices!! 
Gracias",0.0,2.0,1.0,62.0,0
ROCIO,@Rocio_2_2,2023-09-01 17:14:19+00:00,"BUENAS TARDE  
@NetflixES
 
En ESPAÑA  nos encantaría poder disfrutar de Bring The Soul: The Movie de BTS, estará  disponible el 10 de Setiembre en Netflix  de Varios Paises!!
Podríais incluirla en el catálogo?

A EARMY 
Nos hariais muy Felices!! 
Gracias",0.0,0.0,0.0,62.0,0
Toni。,@Toni_hyo,2023-09-01 17:11:35+00:00,"Terminada de ver One Piece de 
@NetflixES
. Tremenda adaptación se han marcado, mis felicitaciones. Ojalá todas las adaptaciones se hiciesen con este amor. Totalmente recomendable para todos, seas fan o no del original. Espero que llegue una segunda temporada. #OnePieceLiveAction",1.0,0.0,0.0,29.0,0
Scherezade chulapa,@paperplanesH,2023-09-01 17:02:36+00:00,"@NetflixES
 ?",0.0,0.0,0.0,29.0,0
The One ⱽᶦᵉⁿᵈᵒ ᴰʳᵃᵍᵒⁿ ᴮᵃˡˡ ᶻ,@ReaccionesPlay,2023-09-01 16:59:15+00:00,"#OnePieceLiveAction inicia su andadura en su primer día en 
@NetflixES
 en primera posición . Exitazo este Live Action, definitivamente rompió el internet ",2.0,2.0,10.0,29.0,0
Catsèries,@_catseries,2023-09-01 16:53:54+00:00,"9 de febrer de 2023: declaracions de la consellera de Cultura, 
@natalia_garriga
.

1 setembre 2023:
 
@HBOMaxES
: 114 títols en català.
 
@NetflixES
: 29 títols en català.

Volíeu resultats? Aquí els teniu. El català ha arribat a les plataformes per quedar-se.",2.0,70.0,170.0,29.0,0
Sergio García,@sergh_96,2023-09-01 16:52:20+00:00,"Estoy viciado a los 100 de 
@NetflixES
 

Describe el vicio:",1.0,0.0,2.0,29.0,0
eider lo hace todo mal,@eiderrtxu,2023-09-01 16:26:04+00:00,"VAN A QUITAR EL 30 DE SEPTIEMBRE CODE LYOKO sinceramente ya no encuentro ninguna razón para seguir pagándolo te odio 
@NetflixES",0.0,0.0,0.0,65.0,0
Dracus Avirex 𔒒,@Dracus_Avirex,2023-09-01 16:21:49+00:00,"Acabo de veure #painkiller #medicinaletal 
@NetflixES
.
*** SPOILER *** 

Basada en fets reals, és molt tendenciosa, focalitzant la culpa en els Sackler. I la FDA, què? A banda que al pobre protagonista, la dona el deixa a la seva (mala) sort...
Suport a les famílies dels morts. ",0.0,0.0,0.0,65.0,0
